"hamilton-federalist" "jay-federalist" "madison-federalist"
"thus" 0.0246073804564669 0.0117536436295252 0.0242371361399937
"affairs" 0.020213205374955 0.0705218617771509 0.0218134225259943
"control" 0.0228497104238621 0 0.0290845633679924
"depend" 0.0263650504890717 0 0.019389708911995
"expected" 0.0272438855053741 0.0117536436295252 0.0145422816839962
"measure" 0.0237285454401645 0.0117536436295252 0.0242371361399937
"mere" 0.0298803905542812 0 0.00969485445599748
"ordinary" 0.0228497104238621 0 0.0290845633679924
"similar" 0.0237285454401645 0.0705218617771509 0.0121185680699969
"while" 0.031638060586886 0.0235072872590503 0
"almost" 0.0219708754075597 0.0235072872590503 0.0242371361399937
"appointed" 0.00966718517932628 0.0352609308885755 0.0557454131219855
"branches" 0.0175767003260478 0 0.0412031314379893
"cause" 0.0254862154727693 0.0235072872590503 0.0145422816839962
"direct" 0.0237285454401645 0.0470145745181006 0.0145422816839962
"example" 0.015819030293443 0 0.046050558665988
"expense" 0.0290015555379789 0 0.00969485445599748
"intended" 0.031638060586886 0.0117536436295252 0
"jealousy" 0.0219708754075597 0.0352609308885755 0.0218134225259943
"packet" 0.0237285454401645 0.0117536436295252 0.0218134225259943
"powerful" 0.0219708754075597 0.0117536436295252 0.0266608497539931
"strong" 0.0290015555379789 0.0235072872590503 0.00484742722799874
"towards" 0.0246073804564669 0.0117536436295252 0.019389708911995
"up" 0.0298803905542812 0 0.00727114084199811
"ambition" 0.0210920403912573 0.0235072872590503 0.0242371361399937
"continued" 0.0246073804564669 0.0352609308885755 0.0121185680699969
"doubt" 0.0254862154727693 0.0117536436295252 0.0145422816839962
"feel" 0.0237285454401645 0.0117536436295252 0.019389708911995
"full" 0.0263650504890717 0 0.0145422816839962
"fully" 0.0131825252445358 0.0235072872590503 0.046050558665988
"immediately" 0.0149401952771406 0.0352609308885755 0.0387794178239899
"limits" 0.020213205374955 0 0.0315082769819918
"meaning" 0.0184555353423502 0 0.0363557042099905
"paper" 0.0140613602608382 0.0352609308885755 0.0412031314379893
"regular" 0.015819030293443 0 0.0436268450519887
"separate" 0.0166978653097454 0.0352609308885755 0.0339319905959912
"terms" 0.020213205374955 0.0235072872590503 0.0266608497539931
"things" 0.0272438855053741 0.0117536436295252 0.00969485445599748
"you" 0.020213205374955 0.0235072872590503 0.0266608497539931
"agency" 0.0237285454401645 0 0.019389708911995
"apt" 0.0281227205216765 0 0.00727114084199811
"complete" 0.0219708754075597 0 0.0242371361399937
"consequence" 0.0246073804564669 0.0235072872590503 0.0121185680699969
"dangers" 0.015819030293443 0.117536436295252 0.0169659952979956
"difficult" 0.0193343703586526 0.0235072872590503 0.0266608497539931
"due" 0.0175767003260478 0 0.0363557042099905
"extend" 0.0246073804564669 0.0117536436295252 0.0145422816839962
"governor" 0.0281227205216765 0.0117536436295252 0.00484742722799874
"happiness" 0.0123036902282335 0.0235072872590503 0.046050558665988
"naturally" 0.0254862154727693 0.0587682181476258 0.00242371361399937
"passions" 0.0175767003260478 0.0587682181476258 0.0242371361399937
"private" 0.0228497104238621 0.0235072872590503 0.0169659952979956
"proceed" 0.0219708754075597 0.0470145745181006 0.0145422816839962
"through" 0.0237285454401645 0 0.019389708911995
"afford" 0.0246073804564669 0.0470145745181006 0.00484742722799874
"appointments" 0.0254862154727693 0.0117536436295252 0.00969485445599748
"assembly" 0.015819030293443 0.0470145745181006 0.0290845633679924
"beyond" 0.020213205374955 0.0117536436295252 0.0242371361399937
"circumstance" 0.0246073804564669 0.0352609308885755 0.00727114084199811
"consequences" 0.0219708754075597 0.0235072872590503 0.0169659952979956
"exist" 0.0281227205216765 0 0.00484742722799874
"foundation" 0.0219708754075597 0.0117536436295252 0.019389708911995
"need" 0.0228497104238621 0.0117536436295252 0.0169659952979956
"partial" 0.0184555353423502 0.0117536436295252 0.0290845633679924
"probability" 0.0272438855053741 0 0.00727114084199811
"questions" 0.0184555353423502 0.0235072872590503 0.0266608497539931
"regulation" 0.0193343703586526 0 0.0290845633679924
"tendency" 0.0254862154727693 0 0.0121185680699969
"admitted" 0.0175767003260478 0 0.0315082769819918
"after" 0.0210920403912573 0.0117536436295252 0.019389708911995
"amount" 0.0246073804564669 0 0.0121185680699969
"composed" 0.0219708754075597 0.0587682181476258 0.00727114084199811
"consider" 0.0210920403912573 0.0705218617771509 0.00727114084199811
"future" 0.0210920403912573 0.0235072872590503 0.0169659952979956
"indeed" 0.020213205374955 0.0235072872590503 0.019389708911995
"internal" 0.0219708754075597 0 0.019389708911995
"merely" 0.0228497104238621 0.0117536436295252 0.0145422816839962
"unless" 0.0219708754075597 0.0117536436295252 0.0169659952979956
"various" 0.020213205374955 0.0470145745181006 0.0145422816839962
"account" 0.0254862154727693 0.0117536436295252 0.00484742722799874
"clearly" 0.0131825252445358 0.0235072872590503 0.0363557042099905
"commercial" 0.0254862154727693 0.0117536436295252 0.00484742722799874
"drawn" 0.0184555353423502 0 0.0266608497539931
"employed" 0.0210920403912573 0 0.019389708911995
"enough" 0.0281227205216765 0 0
"except" 0.0175767003260478 0.0235072872590503 0.0242371361399937
"impossible" 0.0237285454401645 0.0117536436295252 0.00969485445599748
"mankind" 0.0184555353423502 0 0.0266608497539931
"mean" 0.0166978653097454 0.0117536436295252 0.0290845633679924
"mutual" 0.0149401952771406 0.0470145745181006 0.0266608497539931
"next" 0.0184555353423502 0 0.0266608497539931
"shown" 0.0193343703586526 0 0.0242371361399937
"third" 0.0193343703586526 0.0235072872590503 0.019389708911995
"wholly" 0.0175767003260478 0 0.0290845633679924
"am" 0.0210920403912573 0.0117536436295252 0.0145422816839962
"derived" 0.0166978653097454 0.0235072872590503 0.0242371361399937
"difference" 0.0210920403912573 0 0.0169659952979956
"formed" 0.00966718517932628 0.0705218617771509 0.0339319905959912
"increase" 0.020213205374955 0.0352609308885755 0.0121185680699969
"inferior" 0.0237285454401645 0 0.00969485445599748
"left" 0.0131825252445358 0.0235072872590503 0.0339319905959912
"occasions" 0.0210920403912573 0.0117536436295252 0.0145422816839962
"species" 0.0237285454401645 0 0.00969485445599748
"calculated" 0.0219708754075597 0.0117536436295252 0.00969485445599748
"certainly" 0.0210920403912573 0.0352609308885755 0.00727114084199811
"elections" 0.0228497104238621 0.0235072872590503 0.00484742722799874
"exercised" 0.015819030293443 0.0117536436295252 0.0266608497539931
"frequently" 0.0184555353423502 0.0352609308885755 0.0145422816839962
"impeachments" 0.0210920403912573 0.0117536436295252 0.0121185680699969
"king" 0.0246073804564669 0 0.00484742722799874
"standing" 0.0210920403912573 0 0.0145422816839962
"variety" 0.0149401952771406 0.0587682181476258 0.019389708911995
"world" 0.0140613602608382 0.0352609308885755 0.0266608497539931
"additional" 0.0193343703586526 0 0.0169659952979956
"altogether" 0.0193343703586526 0 0.0169659952979956
"brought" 0.0175767003260478 0.0235072872590503 0.0169659952979956
"care" 0.020213205374955 0.0117536436295252 0.0121185680699969
"classes" 0.020213205374955 0 0.0145422816839962
"construction" 0.0184555353423502 0 0.019389708911995
"domestic" 0.0184555353423502 0.0117536436295252 0.0169659952979956
"entirely" 0.0228497104238621 0.0117536436295252 0.00484742722799874
"knowledge" 0.0210920403912573 0.0235072872590503 0.00727114084199811
"light" 0.0228497104238621 0 0.00727114084199811
"limited" 0.0131825252445358 0 0.0339319905959912
"observation" 0.0193343703586526 0.0352609308885755 0.00969485445599748
"observed" 0.0193343703586526 0.0470145745181006 0.00727114084199811
"opinions" 0.0123036902282335 0 0.0363557042099905
"places" 0.0184555353423502 0.0117536436295252 0.0169659952979956
"probably" 0.0105460201956287 0.0587682181476258 0.0290845633679924
"provide" 0.0140613602608382 0.0235072872590503 0.0266608497539931
"regulations" 0.0210920403912573 0 0.0121185680699969
"remark" 0.0175767003260478 0.0235072872590503 0.0169659952979956
"respective" 0.0149401952771406 0.0235072872590503 0.0242371361399937
"satisfactory" 0.0184555353423502 0.0235072872590503 0.0145422816839962
"short" 0.015819030293443 0.0235072872590503 0.0218134225259943
"sole" 0.0184555353423502 0 0.019389708911995
"success" 0.0219708754075597 0 0.00969485445599748
"thirteen" 0.0149401952771406 0.0470145745181006 0.019389708911995
"argument" 0.0210920403912573 0 0.00969485445599748
"bill" 0.0184555353423502 0 0.0169659952979956
"british" 0.0140613602608382 0.0235072872590503 0.0242371361399937
"characters" 0.0114248552119311 0.0352609308885755 0.0290845633679924
"during" 0.0149401952771406 0 0.0266608497539931
"external" 0.0175767003260478 0 0.019389708911995
"fall" 0.020213205374955 0 0.0121185680699969
"guard" 0.0175767003260478 0.0235072872590503 0.0145422816839962
"hence" 0.0166978653097454 0.0352609308885755 0.0145422816839962
"information" 0.0166978653097454 0.0822755054066761 0.00484742722799874
"interested" 0.0149401952771406 0.0352609308885755 0.019389708911995
"necessarily" 0.0184555353423502 0.0235072872590503 0.0121185680699969
"papers" 0.0166978653097454 0.0235072872590503 0.0169659952979956
"pennsylvania" 0.0219708754075597 0 0.00727114084199811
"placed" 0.0184555353423502 0 0.0169659952979956
"preservation" 0.0193343703586526 0.0117536436295252 0.0121185680699969
"ready" 0.0193343703586526 0 0.0145422816839962
"secure" 0.0131825252445358 0.0705218617771509 0.0169659952979956
"sovereign" 0.020213205374955 0.0117536436295252 0.00969485445599748
"superior" 0.0175767003260478 0.0117536436295252 0.0169659952979956
"think" 0.0219708754075597 0.0235072872590503 0.00242371361399937
"thought" 0.020213205374955 0.0235072872590503 0.00727114084199811
"value" 0.0131825252445358 0.0117536436295252 0.0290845633679924
"vested" 0.015819030293443 0.0117536436295252 0.0218134225259943
"addition" 0.0175767003260478 0.0117536436295252 0.0145422816839962
"adversaries" 0.015819030293443 0 0.0218134225259943
"bodies" 0.0166978653097454 0.0117536436295252 0.0169659952979956
"chosen" 0.0149401952771406 0.0235072872590503 0.019389708911995
"decision" 0.0193343703586526 0 0.0121185680699969
"exclusion" 0.0228497104238621 0 0.00242371361399937
"hold" 0.0184555353423502 0 0.0145422816839962
"judge" 0.0193343703586526 0.0117536436295252 0.00969485445599748
"known" 0.0140613602608382 0.0470145745181006 0.0169659952979956
"lay" 0.0184555353423502 0 0.0145422816839962
"obvious" 0.0140613602608382 0.0235072872590503 0.0218134225259943
"ourselves" 0.0184555353423502 0.0352609308885755 0.00727114084199811
"properly" 0.0123036902282335 0.0117536436295252 0.0290845633679924
"say" 0.0166978653097454 0 0.019389708911995
"serve" 0.0210920403912573 0.0117536436295252 0.00484742722799874
"task" 0.0105460201956287 0.0117536436295252 0.0339319905959912
"committed" 0.0149401952771406 0.0235072872590503 0.0169659952979956
"credit" 0.0184555353423502 0.0117536436295252 0.00969485445599748
"exclusive" 0.020213205374955 0 0.00727114084199811
"fundamental" 0.0131825252445358 0 0.0266608497539931
"instead" 0.0131825252445358 0.0470145745181006 0.0169659952979956
"institution" 0.0219708754075597 0 0.00242371361399937
"laid" 0.0166978653097454 0 0.0169659952979956
"liberties" 0.0114248552119311 0 0.0315082769819918
"merit" 0.015819030293443 0.0117536436295252 0.0169659952979956
"motives" 0.015819030293443 0.0352609308885755 0.0121185680699969
"negative" 0.0193343703586526 0 0.00969485445599748
"peculiar" 0.0175767003260478 0.0235072872590503 0.00969485445599748
"privileges" 0.0149401952771406 0.0117536436295252 0.019389708911995
"prospect" 0.015819030293443 0.0235072872590503 0.0145422816839962
"regarded" 0.0149401952771406 0 0.0218134225259943
"remarked" 0.0131825252445358 0.0235072872590503 0.0218134225259943
"rendered" 0.0087883501630239 0 0.0387794178239899
"required" 0.0114248552119311 0 0.0315082769819918
"rest" 0.0166978653097454 0.0235072872590503 0.0121185680699969
"senators" 0.0149401952771406 0.0705218617771509 0.00727114084199811
"stand" 0.0210920403912573 0 0.00484742722799874
"words" 0.015819030293443 0.0117536436295252 0.0169659952979956
"asked" 0.0175767003260478 0 0.0121185680699969
"concurrence" 0.0123036902282335 0.0117536436295252 0.0242371361399937
"direction" 0.0193343703586526 0.0117536436295252 0.00484742722799874
"distance" 0.0140613602608382 0.0117536436295252 0.019389708911995
"effects" 0.0131825252445358 0.0117536436295252 0.0218134225259943
"efficacy" 0.0149401952771406 0 0.019389708911995
"exceptions" 0.0175767003260478 0 0.0121185680699969
"expedient" 0.0184555353423502 0 0.00969485445599748
"expressly" 0.0123036902282335 0 0.0266608497539931
"greatest" 0.015819030293443 0 0.0169659952979956
"independence" 0.0175767003260478 0.0117536436295252 0.00969485445599748
"massachusetts" 0.0210920403912573 0 0.00242371361399937
"mind" 0.0131825252445358 0.0470145745181006 0.0145422816839962
"nomination" 0.0219708754075597 0 0
"particularly" 0.00966718517932628 0 0.0339319905959912
"precise" 0.0193343703586526 0 0.00727114084199811
"punishment" 0.0184555353423502 0.0117536436295252 0.00727114084199811
"representation" 0.0131825252445358 0 0.0242371361399937
"safely" 0.0184555353423502 0.0117536436295252 0.00727114084199811
"way" 0.0184555353423502 0.0235072872590503 0.00484742722799874
"add" 0.015819030293443 0 0.0145422816839962
"american" 0.0114248552119311 0 0.0266608497539931
"arguments" 0.0175767003260478 0.0117536436295252 0.00727114084199811
"called" 0.0175767003260478 0.0235072872590503 0.00484742722799874
"come" 0.0175767003260478 0.0117536436295252 0.00727114084199811
"command" 0.0193343703586526 0.0117536436295252 0.00242371361399937
"commonly" 0.020213205374955 0.0117536436295252 0
"connected" 0.0123036902282335 0.0352609308885755 0.0169659952979956
"constituents" 0.0131825252445358 0.0235072872590503 0.0169659952979956
"declare" 0.0184555353423502 0 0.00727114084199811
"description" 0.0166978653097454 0 0.0121185680699969
"disposed" 0.0184555353423502 0.0235072872590503 0.00242371361399937
"elected" 0.0105460201956287 0 0.0290845633679924
"empire" 0.0149401952771406 0.0117536436295252 0.0145422816839962
"energy" 0.0175767003260478 0 0.00969485445599748
"history" 0.0114248552119311 0.0352609308885755 0.019389708911995
"inhabitants" 0.00703068013041912 0.0352609308885755 0.0315082769819918
"position" 0.0166978653097454 0.0117536436295252 0.00969485445599748
"precautions" 0.0131825252445358 0.0235072872590503 0.0169659952979956
"progress" 0.0149401952771406 0.0235072872590503 0.0121185680699969
"put" 0.0140613602608382 0.0352609308885755 0.0121185680699969
"readily" 0.0210920403912573 0 0
"regulate" 0.0114248552119311 0.0117536436295252 0.0242371361399937
"resort" 0.0166978653097454 0 0.0121185680699969
"sufficiently" 0.00966718517932628 0.0235072872590503 0.0266608497539931
"temporary" 0.0175767003260478 0 0.00969485445599748
"tend" 0.015819030293443 0.0587682181476258 0.00242371361399937
"thirds" 0.0184555353423502 0.0352609308885755 0
"till" 0.0193343703586526 0 0.00484742722799874
"treaty" 0.0131825252445358 0.0352609308885755 0.0145422816839962
"troops" 0.015819030293443 0 0.0145422816839962
"utility" 0.0193343703586526 0 0.00484742722799874
"violent" 0.015819030293443 0 0.0145422816839962
"why" 0.015819030293443 0.0235072872590503 0.00969485445599748
"your" 0.0140613602608382 0.0352609308885755 0.0121185680699969
"actual" 0.0149401952771406 0 0.0145422816839962
"adequate" 0.0087883501630239 0 0.0315082769819918
"aid" 0.0175767003260478 0.0117536436295252 0.00484742722799874
