"HAMILTON_federalist1" "HAMILTON_federalist11" "HAMILTON_federalist12" "HAMILTON_federalist13" "HAMILTON_federalist15" "HAMILTON_federalist16" "HAMILTON_federalist17" "HAMILTON_federalist21" "HAMILTON_federalist22" "HAMILTON_federalist23" "HAMILTON_federalist24" "HAMILTON_federalist25" "HAMILTON_federalist26" "HAMILTON_federalist27" "HAMILTON_federalist28" "HAMILTON_federalist29" "HAMILTON_federalist30" "HAMILTON_federalist31" "HAMILTON_federalist32" "HAMILTON_federalist33" "HAMILTON_federalist34" "HAMILTON_federalist35" "HAMILTON_federalist36" "HAMILTON_federalist59" "HAMILTON_federalist6" "HAMILTON_federalist60" "HAMILTON_federalist61" "HAMILTON_federalist65" "HAMILTON_federalist66" "HAMILTON_federalist67" "HAMILTON_federalist68" "HAMILTON_federalist69" "HAMILTON_federalist7" "HAMILTON_federalist70" "HAMILTON_federalist71" "HAMILTON_federalist72" "HAMILTON_federalist73" "HAMILTON_federalist74" "HAMILTON_federalist75" "HAMILTON_federalist76" "HAMILTON_federalist77" "HAMILTON_federalist78" "HAMILTON_federalist79" "HAMILTON_federalist8" "HAMILTON_federalist80" "HAMILTON_federalist81" "HAMILTON_federalist82" "HAMILTON_federalist83" "HAMILTON_federalist84" "HAMILTON_federalist85" "HAMILTON_federalist9" "JAY_federalist2" "JAY_federalist3" "JAY_federalist4" "JAY_federalist5" "JAY_federalist64" "MADISON_federalist10" "MADISON_federalist14" "MADISON_federalist37" "MADISON_federalist38" "MADISON_federalist39" "MADISON_federalist40" "MADISON_federalist41" "MADISON_federalist42" "MADISON_federalist43" "MADISON_federalist44" "MADISON_federalist45" "MADISON_federalist46" "MADISON_federalist47" "MADISON_federalist48" "MADISON_federalist58"
"their" 0.862068965517241 0.435298773248912 0.641319285387082 0.101522842639594 0.225515463917526 0.581113801452784 0.627746390458255 0.397416790859414 0.643356643356643 0.436919716002185 0.642609985170539 0.546448087431694 0.415800415800416 0.404312668463612 0.797546012269939 0.621945801865837 0.402617010568697 0.569151963574274 0.264900662251656 0.292226767971946 0.446827524575514 0.835532102022867 0.507062658457081 0.516262261228704 0.635696821515892 0.615114235500879 0.322788896061975 0.245218244237371 0.610553859572612 0.300120048019208 0.78740157480315 0.200267022696929 0.774193548387097 0.703774792066539 0.793650793650794 0.58167716917111 0.334728033472803 0.194363459669582 0.102040816326531 0.3015941404567 0.600300150075038 1.04200586128297 1.14613180515759 0.77145612343298 0.242718446601942 0.279755849440488 0.385356454720617 0.273317389818927 0.690805145307289 0.261584454409567 0.696864111498258 1.24629080118694 0.750341064120055 1.14457831325301 0.807043286867205 0.90167453842851 0.693527080581242 0.877598152424942 0.839722526469514 0.746491489997014 0.60882800608828 1.14754098360656 0.364656381486676 0.428418421992146 0.289855072463768 0.308536167295166 0.326340326340326 1.09931766489765 0.036101083032491 0.740740740740741 0.616405879563774
"with" 0.369458128078818 0.870597546497824 0.824553366926248 1.01522842639594 0.612113402061856 0.62953995157385 0.627746390458255 0.745156482861401 0.559440559440559 0.873839432004369 0.247157686604053 0.397416790859414 0.374220374220374 0.404312668463612 0.552147239263804 0.533096401599289 0.603925515853045 0.626067159931702 0.33112582781457 0.292226767971946 0.536193029490617 0.527704485488127 0.507062658457081 0.516262261228704 0.537897310513447 0.307557117750439 0.451904454486766 0.588523786169691 1.00305276929786 0.720288115246098 0.5249343832021 0.634178905206943 0.516129032258065 0.607805502239283 0.793650793650794 0.484730974309258 0.627615062761506 0.388726919339164 0.76530612244898 0.3877638948729 0.300150075037519 0.390752197981114 0.382043935052531 0.626808100289296 0.444983818770227 0.356052899287894 0.385356454720617 0.512470105910489 0.333492139113864 0.298953662182362 0.696864111498258 0.771513353115727 0.682128240109141 0.72289156626506 0.807043286867205 0.60111635895234 0.363276089828269 0.323325635103926 0.620664476086163 0.656912511197372 0.45662100456621 0.491803278688525 0.448807854137447 0.571224562656194 0.492753623188406 0.617072334590333 0.699300699300699 0.682335102350265 0.72202166064982 0.423280423280423 0.616405879563774
"are" 0.738916256157635 0.35615354174911 0.687127805771874 0.406091370558376 0.708762886597938 0.145278450363196 0.313873195229127 0.397416790859414 0.503496503496504 0.983069361004915 0.494315373208107 0.695479384003974 0.249480249480249 0.673854447439353 0.368098159509202 0.444247001332741 0.352289884247609 1.02447353443369 0.132450331125828 0.467562828755114 0.848972296693476 0.659630606860158 0.61571894241217 0.309757356737222 0.880195599022005 0.527240773286467 0.581020012911556 0.392349190779794 0.174443959877889 0.420168067226891 0.26246719160105 0.166889185580774 0.301075268817204 0.671785028790787 0.283446712018141 0.339311682016481 0.334728033472803 0.291545189504373 0.357142857142857 0.2154243860405 0.300150075037519 0.423314881146206 0.573065902578797 0.675024108003857 0.849514563106796 0.381485249237029 0.706486833654464 0.734540485138367 0.786088613625536 0.485799701046338 0.696864111498258 0.356083086053412 0.545702592087312 0.662650602409639 0.220102714600147 1.07342206955775 0.891677675033025 0.323325635103926 0.657174151150055 0.567333532397731 0.76103500761035 0.426229508196721 0.420757363253857 0.321313816494109 0.434782608695652 0.445663352759685 0.326340326340326 0.492797573919636 0.938628158844765 0.317460317460317 0.331910858226648
"an" 0.677339901477833 0.593589236248516 0.503893724232707 0.304568527918782 0.579896907216495 0.62953995157385 0.564971751412429 0.496770988574267 0.531468531468531 0.600764609503004 0.444883835887296 0.347739692001987 0.914760914760915 0.336927223719677 0.797546012269939 0.621945801865837 0.352289884247609 0.682982356289129 0.993377483443709 0.467562828755114 0.580875781948168 0.571679859278804 0.543281419775444 1.23902942694889 0.537897310513447 0.527240773286467 0.322788896061975 0.539480137322217 0.523331879633668 0.480192076830732 0.590551181102362 0.467289719626168 0.645161290322581 0.607805502239283 0.510204081632653 0.58167716917111 0.376569037656904 0.680272108843537 0.612244897959184 0.689358035329599 0.950475237618809 0.521002930641485 0.191021967526266 0.626808100289296 0.323624595469256 0.559511698880977 0.642260757867694 0.341646737273659 0.357313006193425 0.710014947683109 0.647088103534097 0.0593471810089021 0.204638472032742 0.180722891566265 0.293470286133529 0.25762129669386 0.462351387054161 0.415704387990762 0.365096750638919 0.53747387279785 0.228310502283105 0.39344262295082 0.561009817671809 0.571224562656194 0.347826086956522 0.342817963661296 0.326340326340326 0.341167551175133 0.36101083032491 0.634920634920635 0.42674253200569
"they" 0.369458128078818 0.395726157499011 0.366468163078333 0.304568527918782 0.483247422680412 0.726392251815981 0.439422473320778 0.347739692001987 0.41958041958042 0.218459858001092 0.247157686604053 0.447093889716841 0.498960498960499 0.336927223719677 0.49079754601227 0.310972900932919 0.503271263210871 0.569151963574274 0.264900662251656 0.526008182349503 0.31277926720286 0.923482849604222 0.25353132922854 0.413009808982963 0.58679706601467 0.571177504393673 0.710135571336346 0.294261893084846 0.741386829481029 0.240096038415366 0.5249343832021 0.0333778371161549 0.301075268817204 0.959692898272553 0.963718820861678 0.484730974309258 0.585774058577406 0.194363459669582 0.153061224489796 0.3877638948729 0.250125062531266 0.651253663301856 0.382043935052531 0.626808100289296 0.323624595469256 0.279755849440488 0.642260757867694 0.495387769046806 0.524059075750357 0.336322869955157 0.995520159283225 1.30563798219585 0.34106412005457 1.02409638554217 0.807043286867205 1.37398024903392 0.363276089828269 0.785219399538106 0.511135450894487 0.656912511197372 0.380517503805175 0.918032786885246 0.420757363253857 0.214209210996073 0.347826086956522 0.514226945491944 0.0466200466200466 0.530705079605762 0.288808664259928 0.582010582010582 0.474158368895211
"states" 0.123152709359606 0.514444004748714 0.458085203847916 0.913705583756345 0.354381443298969 0.532687651331719 0.251098556183302 0.596125186289121 0.727272727272727 0.273074822501365 0.247157686604053 0.496770988574267 0.291060291060291 0.134770889487871 0.306748466257669 0.266548200799645 0.251635631605435 0.113830392714855 1.39072847682119 0.233781414377557 0.536193029490617 0.263852242744063 0.362187613183629 0.516262261228704 0.39119804400978 0.175746924428823 0.387346675274371 0 0.0436109899694723 0.540216086434574 0.328083989501312 0.534045393858478 1.37634408602151 0.0959692898272553 0.0566893424036281 0 0.167364016736402 0.485908649173955 0.153061224489796 0.1723395088324 0.150075037518759 0.0651253663301856 0.191021967526266 0.530376084860174 1.53721682847896 0.457782299084435 0.513808606294155 0.392893747864708 0.452596474511672 0.597907324364723 0.597312095569935 0.118694362017804 0.750341064120055 0.0602409638554217 0.0733675715333822 0.17174753112924 0.0990752972258917 0.554272517321016 0.109529025191676 0.358315915198567 0.91324200913242 1.04918032786885 0.336605890603086 1.10674759014638 1.30434782608696 1.02845389098389 1.02564102564103 0.606520090978014 0.0722021660649819 0.105820105820106 0.806069227121859
"on" 0.554187192118227 0.197863078749505 0.549702244617499 0.304568527918782 0.322164948453608 0.193704600484261 0.125549278091651 0.29806259314456 0.251748251748252 0.109229929000546 0.543746910528917 0.546448087431694 0.291060291060291 0.269541778975741 0.0613496932515337 0.133274100399822 0.402617010568697 0.284575981787137 0.927152317880795 0.292226767971946 0.491510277033065 0.351802990325418 0.217312567910177 0.309757356737222 0.097799511002445 0.263620386643234 0.387346675274371 0.245218244237371 0.305276929786306 0.180072028811525 0.196850393700787 0.200267022696929 0.602150537634409 0.447856685860525 0.396825396825397 0.290838584585555 0.209205020920502 0.388726919339164 0.255102040816327 0.1723395088324 0.150075037518759 0.325626831650928 0.477554918815664 0.530376084860174 0.364077669902913 0.406917599186165 0 0.307482063546293 0.500238208670796 0.635276532137519 0.447984071677451 0.474777448071217 0.409276944065484 0.662650602409639 0.366837857666911 0.60111635895234 0.59445178335535 0.785219399538106 0.693683826213947 0.447894893998208 0.951293759512938 0.426229508196721 0.757363253856942 0.785433773652267 0.956521739130435 0.994172094617758 0.466200466200466 1.21304018195603 0.72202166064982 0.846560846560847 0.85348506401138
"been" 0.184729064039409 0.118717847249703 0.366468163078333 0.203045685279188 0.451030927835052 0.338983050847458 0.188323917137476 0.546448087431694 0.447552447552448 0.327689787001638 0.197726149283243 0.29806259314456 0.332640332640333 0.404312668463612 0.245398773006135 0.266548200799645 0.503271263210871 0.284575981787137 0.264900662251656 0.642898889538282 0.536193029490617 0.219876868953386 0.470843897138718 0.774393391843056 0.58679706601467 0.0878734622144113 0.581020012911556 0.588523786169691 0.436109899694723 1.02040816326531 0.328083989501312 0.267022696929239 0.344086021505376 0.479846449136276 0.283446712018141 0.193892389723703 0.627615062761506 0.194363459669582 0.510204081632653 0.430848772081 0.450225112556278 0.293064148485835 0.477554918815664 0.77145612343298 0.566343042071197 0.559511698880977 0.0642260757867694 0.614964127092586 0.428775607432111 0.635276532137519 0.746640119462419 0.474777448071217 0.136425648021828 0.120481927710843 0 0.17174753112924 0.297225891677675 0.415704387990762 0.876232201533406 0.447894893998208 0.30441400304414 0.655737704918033 0.561009817671809 0.678329168154231 0.405797101449275 0.651354130956462 0.27972027972028 0.189537528430629 0.505415162454874 0.634920634920635 0.663821716453295
"government" 0.554187192118227 0.197863078749505 0.366468163078333 0.812182741116751 0.451030927835052 0.581113801452784 0.564971751412429 0.447093889716841 0.363636363636364 0.873839432004369 0.197726149283243 0.496770988574267 0.374220374220374 1.07816711590296 0.98159509202454 0.355397601066193 0.704579768495219 0.569151963574274 0.198675496688742 0.409117475160725 0.357462019660411 0.175901495162709 0.507062658457081 0.619514713474445 0.097799511002445 0.439367311072056 0.12911555842479 0.34330554193232 0.218054949847362 0.120048019207683 0.459317585301837 0.233644859813084 0.0860215053763441 0.415866922584773 0.283446712018141 0.242365487154629 0.167364016736402 0.194363459669582 0.153061224489796 0.1292546316243 0.250125062531266 0.293064148485835 0.191021967526266 0.144648023143684 0.242718446601942 0.178026449643947 0.192678227360308 0.273317389818927 0.595521676989042 0.373692077727952 0.846192135390742 0.534124629080119 1.09140518417462 0.963855421686747 0.146735143066764 0.08587376556462 0.429326287978864 0.415704387990762 0.438116100766703 0.567333532397731 1.21765601217656 0.852459016393443 0.364656381486676 0.249910746162085 0.63768115942029 0.377099760027425 0.979020979020979 0.833965125094769 0.36101083032491 0.687830687830688 0.42674253200569
"may" 0.677339901477833 0.35615354174911 0.137425561154375 0.812182741116751 0.225515463917526 0.242130750605327 0.251098556183302 0.546448087431694 0.559440559440559 0.382304751501912 0.197726149283243 0.198708395429707 0.415800415800416 0.269541778975741 0.429447852760736 0.310972900932919 0.452944136889784 0.569151963574274 0.132450331125828 0.584453535943892 0.268096514745308 0.351802990325418 0.543281419775444 0.877645844088797 0.146699266503667 0.439367311072056 0.710135571336346 0.34330554193232 0.348887919755778 0.180072028811525 0.328083989501312 0.333778371161549 0.129032258064516 0.511836212412028 0.566893424036281 0.436257876878333 0.502092050209205 0.680272108843537 0.255102040816327 0.3446790176648 0.100050025012506 0.521002930641485 0.573065902578797 0.38572806171649 0.566343042071197 0.635808748728383 0.899165061014772 0.273317389818927 0.619342544068604 0.523168908819133 0.248880039820806 0.237388724035608 0.409276944065484 0.602409638554217 0.146735143066764 0.51524259338772 0.528401585204756 0.739030023094688 0.657174151150055 0.268736936398925 0.228310502283105 0.229508196721311 0.645161290322581 0.606926097822206 0.72463768115942 0.205690778196778 0.41958041958042 0.492797573919636 0.288808664259928 0.317460317460317 0.474158368895211
"state" 0.369458128078818 0.197863078749505 0.59551076500229 0.406091370558376 0.193298969072165 0.435835351089588 0.627746390458255 0.695479384003974 0.223776223776224 0.163844893500819 0.247157686604053 0.397416790859414 0.291060291060291 0.606469002695418 0.797546012269939 0.222123500666371 0.301962757926522 0.569151963574274 0.662251655629139 0.584453535943892 0.536193029490617 0.219876868953386 0.905469032959073 0.980898296334538 0.293398533007335 0.615114235500879 0.839251129761136 0.196174595389897 0.174443959877889 0.360144057623049 0.656167979002625 0.333778371161549 0.344086021505376 0.223928342930262 0.113378684807256 0.0969461948618517 0.167364016736402 0.194363459669582 0.204081632653061 0.1292546316243 0.300150075037519 0.0976880494952784 0.382043935052531 0.337512054001929 0.93042071197411 0.661241098677518 1.15606936416185 0.563717116501537 0.643163411148166 0.373692077727952 0.348432055749129 0.0593471810089021 0.545702592087312 0.36144578313253 0.146735143066764 0.12881064834693 0.0990752972258917 0.092378752886836 0.18254837531946 0.238877276799044 0.45662100456621 0.19672131147541 0.0841514726507714 0.749732238486255 0.753623188405797 0.754199520054851 0.885780885780886 1.21304018195603 0.252707581227437 0.264550264550265 0.284495021337127
"all" 0.554187192118227 0.514444004748714 0.320659642693541 0.304568527918782 0.676546391752577 0.435835351089588 0.753295668549906 0.14903129657228 0.335664335664336 0.546149645002731 0.395452298566485 0.347739692001987 0.332640332640333 0.269541778975741 0.920245398773006 0.177698800533096 0.251635631605435 0.512236767216847 0.397350993377483 0.467562828755114 0.268096514745308 0.307827616534741 0.398406374501992 0.154878678368611 0.244498777506112 0.439367311072056 0.12911555842479 0.196174595389897 0.348887919755778 0.240096038415366 0.590551181102362 0.600801068090788 0.516129032258065 0.223928342930262 0.113378684807256 0.193892389723703 0.334728033472803 0.0971817298347911 0.357142857142857 0.2154243860405 0.500250125062531 0.22793878215565 0.191021967526266 0.433944069431051 0.768608414239482 0.330620549338759 0.449582530507386 0.478305432183123 0.333492139113864 0.485799701046338 0.39820806371329 0.237388724035608 0.272851296043656 0.240963855421687 0.293470286133529 0.34349506225848 0.132100396301189 0.277136258660508 0.365096750638919 0.238877276799044 0.494672754946728 0.360655737704918 0.476858345021038 0.321313816494109 0.376811594202899 0.685635927322592 0.372960372960373 0.189537528430629 0.433212996389892 0.634920634920635 0.663821716453295
"but" 0.123152709359606 0.316580925999209 0.366468163078333 0.203045685279188 0.257731958762887 0.290556900726392 0.188323917137476 0.0993541977148535 0.447552447552448 0.163844893500819 0.296589223924864 0.198708395429707 0.457380457380457 0.336927223719677 0.245398773006135 0.310972900932919 0.553598389531958 0.455321570859419 0.662251655629139 0.876680303915839 0.402144772117962 0.527704485488127 0.362187613183629 0.464636035105834 0.146699266503667 0.395430579964851 0.193673337637185 0.245218244237371 0.305276929786306 0.300120048019208 0.590551181102362 0.333778371161549 0.129032258064516 0.479846449136276 0.340136054421769 0.242365487154629 0.418410041841004 0.194363459669582 0.255102040816327 0.3015941404567 0.200100050025012 0.521002930641485 0.286532951289398 0.482160077145612 0.161812297734628 0.508646998982706 0.256904303147078 0.427058421592074 0.428775607432111 0.261584454409567 0.298656047784968 0.474777448071217 0.477489768076398 0.602409638554217 0.293470286133529 0.51524259338772 0.363276089828269 0.184757505773672 0.438116100766703 0.597193191997611 0.532724505327245 0.229508196721311 0.392706872370266 0.392716886826134 0.347826086956522 0.274254370929037 0.186480186480186 0.492797573919636 0.180505415162455 0.37037037037037 0.331910858226648
"power" 0.123152709359606 0.118717847249703 0.0458085203847916 0.50761421319797 0.289948453608247 0.145278450363196 0.439422473320778 0.248385494287134 0.363636363636364 0.382304751501912 0.0988630746416213 0.198708395429707 0.374220374220374 0.134770889487871 0.429447852760736 0.488671701466015 0.452944136889784 0.796812749003984 1.12582781456954 1.22735242548217 0.491510277033065 0.263852242744063 0.579500181093807 0.929272070211668 0.19559902200489 0.219683655536028 0.451904454486766 0.0490436488474743 0.436109899694723 0.660264105642257 0 0.700934579439252 0.0860215053763441 0.255918106206014 0.226757369614512 0.0969461948618517 0.753138075313807 0.680272108843537 0.714285714285714 0.517018526497199 0.700350175087544 0.260501465320742 0.382043935052531 0.241080038572806 0.161812297734628 0.508646998982706 0.642260757867694 0.17082336863683 0.309671272034302 0 0.149328023892484 0.0593471810089021 0.204638472032742 0.120481927710843 0.0733675715333822 0.51524259338772 0.0330250990752972 0.138568129330254 0.109529025191676 0.328456255598686 0.076103500761035 0.19672131147541 0.785413744740533 0.749732238486255 0.173913043478261 0.719917723688721 0.41958041958042 0.113722517058378 0.613718411552347 0.423280423280423 0.142247510668563
